Name	N duplicates	Raw 0	Raw 1	Raw 2	Raw 3	Raw 4	Raw 5	Raw 6	Raw 7	Raw 8	Raw 9	Raw 10	Raw 11	Raw 12	Raw 13	Raw 14	Raw 15	Raw 16	Raw 17	Raw 18	Raw 19	Raw 20	Raw 21	Raw 22	Raw 23	Raw 24	Raw 25	Raw 26	Raw 27	Raw 28	Raw 29	Raw 30	Raw 31	Raw 32	Raw 33	Raw 34	Raw 35	Ratio 0	Ratio 1	Ratio 2	Ratio 3	Ratio 4	Ratio 5	Ratio 6	Ratio 7	Ratio 8	Ratio 9	Ratio 10	Ratio 11	Ratio 12	Ratio 13	Ratio 14	Ratio 15	Ratio 16	Ratio 17	Ratio 18	Ratio 19	Ratio 20	Ratio 21	Ratio 22	Ratio 23	Ratio 24	Ratio 25	Ratio 26	Ratio 27	Ratio 28	Ratio 29	Ratio 30	Ratio 31	Ratio 32	Ratio 33	Ratio 34	Ratio 35	Control Ratio Std	Signal Quality	pEC50	Curve Slope	Curve Front	Curve Back	Curve Fold Change	Curve AUC	Curve RMSE	Curve R2	pEC50 Error	Curve Slope Error	Curve Front Error	Curve Back Error	Null Model	Null RMSE	Curve F_Value	Curve P_Value	Curve Log P_Value	Curve F_Value SAM Corrected	Curve Relevance Score	Curve Regulation
SK-ES-1 Perifosine	1	1.0	1.0	1.0	1.1364	1.0679	1.0248	1.0781	1.0709	1.0379	1.0733	1.087	1.0608	1.006	1.0207	1.0309	0.9685	0.966	0.9892	0.9314	0.9321	0.9891	1.0489	1.0899	1.0106	1.0121	0.9824	0.9942	1.0793	1.0399	1.0221	0.9961	1.0443	1.0207	1.0472	0.966	1.0074	1.0	1.0	1.0	1.1364	1.0679	1.0248	1.0781	1.0709	1.0379	1.0733	1.087	1.0608	1.006	1.0207	1.0309	0.9685	0.966	0.9892	0.9314	0.9321	0.9891	1.0489	1.0899	1.0106	1.0121	0.9824	0.9942	1.0793	1.0399	1.0221	0.9961	1.0443	1.0207	1.0472	0.966	1.0074	0.0	0.0	8.460325710334715	5.349524227593447	1.0670959105804696	1.0067557526123558	0.009713715880991921	1.023318918562725	0.0379643088415955	0.3105415186249654	0.8173337030966498	35.150510950294915	0.015306811114143426	0.008830703361699622	1.0246746753246752	0.04572204443396569	3.828754736284912	0.011873801499839323	1.925410215663036	0.00368496802202385	-0.0	not
SK-ES-1 Pexidartinib	1	1.0	1.0	1.0	1.1392	1.0269	0.9698	1.0773	0.9977	1.0117	1.0421	1.0141	0.9948	1.1088	1.0691	1.0439	1.0851	1.0408	0.9995	1.0914	1.0817	0.9942	1.0403	1.0012	1.037	1.0823	0.9771	1.0456	1.0146	1.0016	0.9169	1.085	1.051	0.913	0.9489	0.9322	0.8638	1.0	1.0	1.0	1.1392	1.0269	0.9698	1.0773	0.9977	1.0117	1.0421	1.0141	0.9948	1.1088	1.0691	1.0439	1.0851	1.0408	0.9995	1.0914	1.0817	0.9942	1.0403	1.0012	1.037	1.0823	0.9771	1.0456	1.0146	1.0016	0.9169	1.085	1.051	0.913	0.9489	0.9322	0.8638	0.0	0.0	3.7900264954841703	0.73908709356912	1.040499453613229	0.0001	-0.11591395119079437	1.0251155487827779	0.048477600015157725	0.33375103450377785	21.51070804897089	1.584788988467207	0.01381992885420819	29.942233197737274	1.021427705627706	0.05939782948719797	4.2607985961504795	0.006995150829345818	2.1552029168195603	0.30119465654541644	0.01451648953328714	not
SK-ES-1 Ponatinib	1	1.0	1.0	1.0	1.0144	0.9699	0.9565	0.9708	0.942	1.0497	1.0562	0.99	0.9916	1.0008	0.9975	1.0201	1.0111	0.9151	0.9764	0.9162	0.913	0.8572	0.6113	0.5958	0.5682	0.2908	0.3058	0.2791	0.1635	0.1533	0.1667	0.0048	0.0037	0.0041	0.0047	0.0052	0.0046	1.0	1.0	1.0	1.0144	0.9699	0.9565	0.9708	0.942	1.0497	1.0562	0.99	0.9916	1.0008	0.9975	1.0201	1.0111	0.9151	0.9764	0.9162	0.913	0.8572	0.6113	0.5958	0.5682	0.2908	0.3058	0.2791	0.1635	0.1533	0.1667	0.0048	0.0037	0.0041	0.0047	0.0052	0.0046	0.0	0.0	6.739956847617949	1.189074654896775	1.005391952922596	0.004279593062906318	-6.293468871441458	0.6395488231740999	0.03475892347382272	0.9927632569550582	0.03009558301409196	0.08625346749833247	0.010373863639648045	0.01799075623757316	0.6341690476190475	0.4086198902887162	1166.1954773979749	5.933002681223795e-29	28.226725455397514	343.9521042808718	21.606483281880195	down
SK-ES-1 Quizartinib	1	1.0	1.0	1.0	1.022	0.9967	0.9662	1.0562	1.1039	1.0035	1.0984	1.0825	1.0702	1.1276	1.06	1.1146	1.1112	1.0391	1.089	1.0297	1.0328	1.0497	1.0382	1.0911	1.1048	1.1668	1.0298	1.117	0.936	0.8694	0.9056	0.7206	0.6229	0.6791	0.618	0.5298	0.6338	1.0	1.0	1.0	1.022	0.9967	0.9662	1.0562	1.1039	1.0035	1.0984	1.0825	1.0702	1.1276	1.06	1.1146	1.1112	1.0391	1.089	1.0297	1.0328	1.0497	1.0382	1.0911	1.1048	1.1668	1.0298	1.117	0.936	0.8694	0.9056	0.7206	0.6229	0.6791	0.618	0.5298	0.6338	0.0	0.0	5.81324903708654	2.4100479624253857	1.0663021108759132	0.5998729708860225	-0.7251547559806819	0.9865797857992792	0.04727183009016922	0.9233225940098824	0.06594207491023998	0.6971894985803528	0.010417183603489515	0.034091271650833296	0.9758880952380954	0.17072420755031825	102.3675128332576	6.693534943746975e-16	15.174344465025841	10.229636457915593	4.67385015879785	down
SK-ES-1 Radotinib	1	1.0	1.0	1.0	1.0696	1.0048	0.9911	1.0594	0.9219	1.0411	1.0374	1.0462	1.057	1.1125	1.0392	0.9801	1.0952	1.0481	1.0741	1.1459	1.043	1.034	1.0884	1.0059	1.0651	1.031	0.9712	1.1014	1.043	0.9924	1.0313	1.0691	0.9425	1.0103	1.0728	1.0659	1.0843	1.0	1.0	1.0	1.0696	1.0048	0.9911	1.0594	0.9219	1.0411	1.0374	1.0462	1.057	1.1125	1.0392	0.9801	1.0952	1.0481	1.0741	1.1459	1.043	1.034	1.0884	1.0059	1.0651	1.031	0.9712	1.1014	1.043	0.9924	1.0313	1.0691	0.9425	1.0103	1.0728	1.0659	1.0843	0.0	0.0	9.035145567156189	10.0	1.0135923388456687	1.0474930416532346	0.0669406603392196	1.0422730822397173	0.04482258281878551	0.09108683206910984	8.590284883667728	387.717197189525	0.023859251145283877	0.009740290439283083	1.0410482683982683	0.04701876162025365	0.8533576711288645	0.605257290639522	0.2180599705513363	0.08656625089437867	-0.0	not
SK-ES-1 Rapamycin	1	1.0	1.0	1.0	0.9938	0.9368	0.9272	0.8366	0.8976	0.8636	0.7695	0.7411	0.7014	0.6112	0.6706	0.6087	0.5542	0.5955	0.5424	0.5371	0.6058	0.5191	0.5114	0.5219	0.497	0.4913	0.5541	0.4904	0.4988	0.5162	0.484	0.4989	0.483	0.4636	0.4695	0.4461	0.4558	1.0	1.0	1.0	0.9938	0.9368	0.9272	0.8366	0.8976	0.8636	0.7695	0.7411	0.7014	0.6112	0.6706	0.6087	0.5542	0.5955	0.5424	0.5371	0.6058	0.5191	0.5114	0.5219	0.497	0.4913	0.5541	0.4904	0.4988	0.5162	0.484	0.4989	0.483	0.4636	0.4695	0.4461	0.4558	0.0	0.0	8.890997132470599	0.7662915670632768	1.0398193153632413	0.4900641341325592	-1.0272719620707615	0.6038329370846225	0.029142110321596172	0.9708745973215676	0.08456459257897705	0.08244221297287688	0.028149362242675054	0.008941191093148067	0.618808658008658	0.1709238071536264	283.90314891604794	2.6622882053372655e-21	20.574744931876943	22.614001122875894	7.824161225539807	down
SK-ES-1 Regorafenib	1	1.0	1.0	1.0	1.1715	1.1108	1.0628	1.061	1.0083	1.0231	1.1181	1.0567	1.0749	1.06	1.0369	1.0271	1.1171	0.9569	0.9862	1.0192	1.047	1.0374	1.1332	1.0716	1.0689	1.0818	1.0817	1.0001	0.8964	0.9929	0.9679	0.8405	0.8504	0.8169	0.4995	0.5398	0.5287	1.0	1.0	1.0	1.1715	1.1108	1.0628	1.061	1.0083	1.0231	1.1181	1.0567	1.0749	1.06	1.0369	1.0271	1.1171	0.9569	0.9862	1.0192	1.047	1.0374	1.1332	1.0716	1.0689	1.0818	1.0817	1.0001	0.8964	0.9929	0.9679	0.8405	0.8504	0.8169	0.4995	0.5398	0.5287	0.0	0.0	5.00673228824192	1.1451213411754595	1.0590720736304	0.0001	-0.9299222445156882	0.9999549588495218	0.04565642912849572	0.9216093866886857	0.6158804193774228	0.4670500013618179	0.0110372474748324	0.8710414336905523	0.9825132034632034	0.16307803368694168	99.9441116019446	8.912200414572167e-16	15.050015055791967	14.05200798626542	5.849047457770487	down
SK-ES-1 Ribociclib	1	1.0	1.0	1.0	1.099	1.0122	0.9735	1.0844	0.9897	1.0563	1.1002	1.0168	1.0516	1.0515	0.9487	1.0462	0.9795	1.0214	1.1258	1.0014	0.9813	0.984	0.8592	0.782	0.8704	0.8011	0.7204	0.7604	0.6936	0.634	0.6502	0.4931	0.4493	0.4563	0.4311	0.4333	0.4166	1.0	1.0	1.0	1.099	1.0122	0.9735	1.0844	0.9897	1.0563	1.1002	1.0168	1.0516	1.0515	0.9487	1.0462	0.9795	1.0214	1.1258	1.0014	0.9813	0.984	0.8592	0.782	0.8704	0.8011	0.7204	0.7604	0.6936	0.634	0.6502	0.4931	0.4493	0.4563	0.4311	0.4333	0.4166	0.0	0.0	6.191555944041507	0.7310567075586295	1.0488074447685307	0.33294994547310286	-1.25894466371494	0.8589276147192914	0.045517216996646646	0.9601217151042383	0.15433263871942593	0.13373934727167583	0.015809384221836965	0.0711431073313801	0.8512495670995675	0.22793508058681453	204.652222897541	1.5005928657183352e-19	18.823737122650964	26.82858431681864	8.586086751873934	down
SK-ES-1 Ridaforolimus	1	1.0	1.0	1.0	1.094	1.0004	0.986	1.0664	1.0585	1.0053	0.9617	1.0346	0.9365	0.8059	0.7511	0.8616	0.7154	0.6648	0.6439	0.6844	0.6302	0.6135	0.6118	0.6055	0.5856	0.5276	0.5587	0.5787	0.56	0.5558	0.5643	0.5201	0.576	0.5387	0.5326	0.5157	0.5131	1.0	1.0	1.0	1.094	1.0004	0.986	1.0664	1.0585	1.0053	0.9617	1.0346	0.9365	0.8059	0.7511	0.8616	0.7154	0.6648	0.6439	0.6844	0.6302	0.6135	0.6118	0.6055	0.5856	0.5276	0.5587	0.5787	0.56	0.5558	0.5643	0.5201	0.576	0.5387	0.5326	0.5157	0.5131	0.0	0.0	8.264419948231822	1.0261176360591366	1.0606457137431733	0.5531792392734525	-0.8535898547660374	0.7145682270739552	0.03831777857351799	0.9632268205329068	0.0764335365030704	0.16025754633732123	0.022670890592564354	0.011911206540057482	0.7259216450216447	0.19988591002925082	222.8037332364946	5.283583992377766e-20	19.27707138426856	16.175084382316484	6.408444125566552	down
SK-ES-1 Rigosertib	1	1.0	1.0	1.0	1.0533	1.0096	0.9452	1.0191	1.0238	1.0029	1.0279	0.9972	0.915	1.0966	1.0797	1.0665	1.0673	1.0433	0.9682	0.9852	1.0161	0.9607	0.2566	0.2766	0.2233	0.0403	0.0377	0.0359	0.019	0.0202	0.0214	0.019	0.0193	0.0201	0.0223	0.0259	0.0234	1.0	1.0	1.0	1.0533	1.0096	0.9452	1.0191	1.0238	1.0029	1.0279	0.9972	0.915	1.0966	1.0797	1.0665	1.0673	1.0433	0.9682	0.9852	1.0161	0.9607	0.2566	0.2766	0.2233	0.0403	0.0377	0.0359	0.019	0.0202	0.0214	0.019	0.0193	0.0201	0.0223	0.0259	0.0234	0.0	0.0	7.060409035491265	3.571618274781244	1.0238776688258304	0.026765876436480374	-5.22345894447003	0.5931331149155661	0.035257210382412786	0.994463536882078	0.019163840505738678	0.3719229530326671	0.009456030012076632	0.010992811055953311	0.5923391774891773	0.47387619597652264	1527.0105988784778	2.015158310652777e-30	29.695690830047823	327.3021183801911	21.3393450838874	down
SK-ES-1 Roblitinib	1	1.0	1.0	1.0	1.0047	0.9478	0.9405	0.9583	0.9945	0.9847	1.0056	0.9925	0.9606	0.9966	0.9717	0.9525	1.0542	0.9923	1.0392	1.008	0.9446	0.9661	1.0695	0.9821	0.9952	0.9561	0.9964	1.0036	0.9055	0.935	0.9207	0.8975	0.9363	0.9145	0.7205	0.7418	0.7565	1.0	1.0	1.0	1.0047	0.9478	0.9405	0.9583	0.9945	0.9847	1.0056	0.9925	0.9606	0.9966	0.9717	0.9525	1.0542	0.9923	1.0392	1.008	0.9446	0.9661	1.0695	0.9821	0.9952	0.9561	0.9964	1.0036	0.9055	0.935	0.9207	0.8975	0.9363	0.9145	0.7205	0.7418	0.7565	0.0	0.0	4.537780624921178	1.0433342630016689	0.9879297019934316	0.0001	-0.4282691629176941	0.9633818538401483	0.03144560672627548	0.8346086664048962	2.7101427544951906	0.7882281778126587	0.00776259816953971	4.250970573587622	0.9548194805194804	0.07732395919250983	42.89574129371847	1.6211546383505187e-11	10.790175556786794	3.7743273573647302	1.895915864400679	down
SK-ES-1 Rociletinib	1	1.0	1.0	1.0	1.0049	0.9749	0.9386	1.0298	1.0469	0.9781	0.9962	1.0319	1.0486	1.0429	1.1156	1.0346	0.9572	1.0866	0.9615	1.0026	1.1123	0.9789	1.0257	1.0479	0.9983	0.9764	0.9677	0.8853	0.6314	0.7374	0.6043	0.2189	0.2593	0.2179	0.0613	0.0647	0.0603	1.0	1.0	1.0	1.0049	0.9749	0.9386	1.0298	1.0469	0.9781	0.9962	1.0319	1.0486	1.0429	1.1156	1.0346	0.9572	1.0866	0.9615	1.0026	1.1123	0.9789	1.0257	1.0479	0.9983	0.9764	0.9677	0.8853	0.6314	0.7374	0.6043	0.2189	0.2593	0.2179	0.0613	0.0647	0.0603	0.0	0.0	5.8143073232363465	1.7065090430381518	1.0214840833686203	0.02598126416205689	-3.9438346081676374	0.8493986978011242	0.04337890477097942	0.9832340193741325	0.03808114333911488	0.2027787726222044	0.010055163548716876	0.04013833830433174	0.8274456709956711	0.33501639941429695	498.4835798554864	2.4534487414680245e-24	23.61022301105993	141.37047248214108	16.863207334885754	down
SK-ES-1 Rogaratinib	1	1.0	1.0	1.0	1.09	1.0325	1.0048	1.0487	1.0661	0.9823	1.0517	1.0221	0.9812	1.0682	1.0453	0.9735	1.1131	1.0807	1.0241	1.1212	1.0401	0.9922	1.0527	0.9568	0.9357	0.9601	0.981	0.9674	0.9154	0.8625	0.7667	0.674	0.6746	0.6274	0.4887	0.4697	0.4304	1.0	1.0	1.0	1.09	1.0325	1.0048	1.0487	1.0661	0.9823	1.0517	1.0221	0.9812	1.0682	1.0453	0.9735	1.1131	1.0807	1.0241	1.1212	1.0401	0.9922	1.0527	0.9568	0.9357	0.9601	0.981	0.9674	0.9154	0.8625	0.7667	0.674	0.6746	0.6274	0.4887	0.4697	0.4304	0.0	0.0	5.446952645257361	0.9713728054510801	1.038938867519254	0.2517106020644134	-1.1094282882030349	0.942049589750222	0.04259371966798762	0.948168213452876	0.23477394821806888	0.2282626059667057	0.011154099811617154	0.1751033048847113	0.9274816017316019	0.1870912569676477	155.49657376629125	4.308126069284803e-18	17.365711596369035	20.669895081453912	7.433666615523156	down
SK-ES-1 Ruboxistaurin	1	1.0	1.0	1.0	1.1247	1.0046	0.9525	1.077	1.064	1.0315	1.0921	1.1053	1.0125	1.118	1.0596	1.0495	1.1197	1.0721	1.0146	1.0217	1.0709	0.9586	1.0491	1.0548	0.9334	0.9175	1.0003	0.9705	0.9025	0.8625	0.8414	0.7479	0.732	0.741	0.43	0.4021	0.4298	1.0	1.0	1.0	1.1247	1.0046	0.9525	1.077	1.064	1.0315	1.0921	1.1053	1.0125	1.118	1.0596	1.0495	1.1197	1.0721	1.0146	1.0217	1.0709	0.9586	1.0491	1.0548	0.9334	0.9175	1.0003	0.9705	0.9025	0.8625	0.8414	0.7479	0.732	0.741	0.43	0.4021	0.4298	0.0	0.0	5.147983921877682	0.8935422035444803	1.0505921409081354	0.0001	-1.1648936639040128	0.9588666307720777	0.046033157222038684	0.9425711667129247	0.44849664296427577	0.25344664751963175	0.012267998356945526	0.4685636708875651	0.9418790043290041	0.19209860272290094	139.5218449059386	1.6073269501343295e-17	16.793895773394283	21.087343255717613	7.5198813089653855	down
SK-ES-1 Ruxolitinib	1	1.0	1.0	1.0	0.9568	0.9167	0.9041	1.0032	0.9695	0.9498	0.9736	0.9162	0.9892	0.9595	0.9639		0.9777	0.8999	0.9475	0.9519	0.9011	0.9983	0.9476	0.9054	0.9452	0.9823	0.9081	0.9862	0.9134	0.9215	0.96	0.9304	0.8401	0.921	0.7915	0.8586	0.7869	1.0	1.0	1.0	0.9568	0.9167	0.9041	1.0032	0.9695	0.9498	0.9736	0.9162	0.9892	0.9595	0.9639		0.9777	0.8999	0.9475	0.9519	0.9011	0.9983	0.9476	0.9054	0.9452	0.9823	0.9081	0.9862	0.9134	0.9215	0.96	0.9304	0.8401	0.921	0.7915	0.8586	0.7869	0.0	0.0	4.818148239660269	1.1172863096812762	0.9522606382472574	0.5883353733002425	-0.3002653781071348	0.9378364207544323	0.03304702451426281	0.6096133850842841	2.7503752712671354	1.4385157096794872	0.008241792751107015	1.4658585505790354	0.9328035087719295	0.05289163524382182	12.883100182922405	3.6957354810864858e-06	5.43229912057303	1.587673723100195	0.6261301227261443	not
SK-ES-1 Saracatinib	1	1.0	1.0	1.0	1.0166	0.9617		1.0977	1.0321	1.0308	1.1326	0.9669	1.0315	1.1045	0.9537	0.9765	1.064	1.036	1.0317	1.0465	0.973	0.9992	1.0289	0.9563	0.9186	1.0207	0.9593	0.8739	0.9654	0.867	0.8779	0.8437	0.7952	0.7919	0.638	0.57	0.6048	1.0	1.0	1.0	1.0166	0.9617		1.0977	1.0321	1.0308	1.1326	0.9669	1.0315	1.1045	0.9537	0.9765	1.064	1.036	1.0317	1.0465	0.973	0.9992	1.0289	0.9563	0.9186	1.0207	0.9593	0.8739	0.9654	0.867	0.8779	0.8437	0.7952	0.7919	0.638	0.57	0.6048	0.0	0.0	4.7444643484241285	0.7061763132905324	1.0251491946591522	0.0001	-0.695260226093851	0.9581992895749609	0.04805223915541946	0.8723530532527932	1.5115285753137817	0.3480516885985981	0.014999759050856449	1.4316726789573646	0.946195942982456	0.13450713509621584	56.392379427282094	1.3313692547256247e-12	11.875701476419334	7.908534761926389	3.7716069046758607	down
SK-ES-1 Selinexor	1	1.0	1.0	1.0	1.1238	1.0381	0.9864	1.0446	1.0517	1.095	1.0622	1.0444	1.0099	1.0974	0.9896	1.0691	0.9699	0.9231	0.9659	0.5049	0.5114	0.5302	0.0567	0.058	0.0646	0.015	0.0143	0.0126	0.0117	0.011	0.0118	0.0089	0.0083	0.008	0.0142	0.0127	0.012	1.0	1.0	1.0	1.1238	1.0381	0.9864	1.0446	1.0517	1.095	1.0622	1.0444	1.0099	1.0974	0.9896	1.0691	0.9699	0.9231	0.9659	0.5049	0.5114	0.5302	0.0567	0.058	0.0646	0.015	0.0143	0.0126	0.0117	0.011	0.0118	0.0089	0.0083	0.008	0.0142	0.0127	0.012	0.0	0.0	7.402375442028013	2.18534397161248	1.0496825483679049	0.006414434989093768	-7.283143245521649	0.5241988230021186	0.028147288452233108	0.996599337859147	0.013626238506690007	0.15547577101094132	0.008469098513233318	0.00869592969621394	0.5314640692640692	0.4827391936156291	2491.677943052023	4.2917870593510496e-33	32.36736183406	585.6275984558906	24.48294473899247	down
SK-ES-1 Selonsertib	1	1.0	1.0	1.0	1.1273	0.9988	0.9149	1.0987	1.0437	0.9986	1.0631	0.9982	1.0141	1.1109	1.0897	1.0821	1.1519	1.028	1.0536	1.0803	1.0031	0.9987	1.0691	1.0882	0.943	1.0515	1.0229	0.9605	1.0119	1.0512	0.9001	0.8978	0.9714	0.8189	0.2796	0.3901	0.2684	1.0	1.0	1.0	1.1273	0.9988	0.9149	1.0987	1.0437	0.9986	1.0631	0.9982	1.0141	1.1109	1.0897	1.0821	1.1519	1.028	1.0536	1.0803	1.0031	0.9987	1.0691	1.0882	0.943	1.0515	1.0229	0.9605	1.0119	1.0512	0.9001	0.8978	0.9714	0.8189	0.2796	0.3901	0.2684	0.0	0.0	5.1562581903585425	2.3238045809765473	1.0372883826493475	0.0001	-1.6725378557327748	0.9886757085924578	0.05899354972147659	0.923353477813912	0.683589416416773	2.6897886403680213	0.012836836312182107	1.4527861104120245	0.9613530303030304	0.21311033908947213	102.4223106375127	6.650841546867123e-16	15.177123398901827	27.264018808740836	8.659106778218792	down
SK-ES-1 Selumetinib	1	1.0	1.0	1.0	1.0494	0.9264	0.8562	1.0252	0.9721	0.8868	1.0178	0.9446	0.8901	0.9718	0.9875	0.9085	1.0153	0.9674	0.8694	0.9573	0.9511	0.8773	0.942	0.9771	0.8783	0.9821	0.9116	0.8802	0.9446	0.9771	0.8545	0.9412	0.9932	0.8395	0.8918	0.8231	0.8949	1.0	1.0	1.0	1.0494	0.9264	0.8562	1.0252	0.9721	0.8868	1.0178	0.9446	0.8901	0.9718	0.9875	0.9085	1.0153	0.9674	0.8694	0.9573	0.9511	0.8773	0.942	0.9771	0.8783	0.9821	0.9116	0.8802	0.9446	0.9771	0.8545	0.9412	0.9932	0.8395	0.8918	0.8231	0.8949	0.0	0.0	3.0	0.37123171039520925	0.9548726400645697	0.48351253539125894	-0.18008333184295308	0.9359987500159059	0.052889123573274445	0.15670599994735357	51.254732146737474	1.4303537822670267	0.0306166188771877	15.150612548857746	0.9347051948051949	0.05759880384366095	1.5812205021118095	0.23744965674980392	0.6244284538847584	0.3645379224888037	0.027485439711307826	not
SK-ES-1 Semaxanib	1	1.0	1.0	1.0	1.0233	0.9858	0.9061	1.0665	1.0108	0.9546	0.9858	0.9319	0.9455	1.0653	0.9666	0.971	1.0282	0.9494	0.9219	1.0075	1.012	0.9781	1.0298	1.0038	0.9762	1.0243	1.0503	0.8832	0.9016	0.974	0.9	0.9486	0.978	0.8761	0.7679	0.8315	0.6961	1.0	1.0	1.0	1.0233	0.9858	0.9061	1.0665	1.0108	0.9546	0.9858	0.9319	0.9455	1.0653	0.9666	0.971	1.0282	0.9494	0.9219	1.0075	1.012	0.9781	1.0298	1.0038	0.9762	1.0243	1.0503	0.8832	0.9016	0.974	0.9	0.9486	0.978	0.8761	0.7679	0.8315	0.6961	0.0	0.0	4.511975028410544	1.127070696217063	0.9854743394808798	0.0001	-0.37925458275751	0.9657096976085758	0.048203098384199394	0.6243786605360144	5.555270105944639	1.6469077648723833	0.011632896161451625	9.723369587784541	0.9578205627705632	0.07865130782558383	14.129810311404428	1.3471802164803793e-06	5.870574303469493	2.195642563425896	0.9913651981686505	not
SK-ES-1 Sorafenib	1	1.0	1.0	1.0	1.0324	0.924		1.0175	1.0076	1.0037	1.0193	1.0768	1.0125	1.0544	1.0229	1.0765	1.0666	1.0855	1.0542	0.9964	0.9914	1.0412	1.0431	1.0359	1.0985	1.0428	1.1054	1.0734	1.0303	0.9028	0.9463	0.8911	0.8805	0.8848	0.2455	0.2462	0.263	1.0	1.0	1.0	1.0324	0.924		1.0175	1.0076	1.0037	1.0193	1.0768	1.0125	1.0544	1.0229	1.0765	1.0666	1.0855	1.0542	0.9964	0.9914	1.0412	1.0431	1.0359	1.0985	1.0428	1.1054	1.0734	1.0303	0.9028	0.9463	0.8911	0.8805	0.8848	0.2455	0.2462	0.263	0.0	0.0	5.190620186582306	2.5472918426439644	1.0301885924489382	0.0001	-1.9777519331916666	0.9786047703682471	0.04240848684841462	0.9651441152846149	0.44936604698855737	2.3567855329095138	0.009394142791105833	0.9326158350592523	0.9485774122807015	0.22718548524523194	228.51066812653283	1.1701129690859942e-19	18.93177220707243	47.99522646428598	11.101445977683586	down
SK-ES-1 Sulfatinib	1	1.0	1.0	1.0	1.1122	0.9988	0.9793	1.1044	1.0561	0.9438	1.0399	0.9763	1.0179	1.0994	1.0017	0.9847	1.0559	1.0618	0.9819	1.0578	1.068	1.0115	1.1027	1.0117	0.9616	1.04	1.0337	1.0077	1.0036	1.0419	0.9637	0.8664	0.9114	0.7977	0.4511	0.4784	0.4365	1.0	1.0	1.0	1.1122	0.9988	0.9793	1.1044	1.0561	0.9438	1.0399	0.9763	1.0179	1.0994	1.0017	0.9847	1.0559	1.0618	0.9819	1.0578	1.068	1.0115	1.1027	1.0117	0.9616	1.04	1.0337	1.0077	1.0036	1.0419	0.9637	0.8664	0.9114	0.7977	0.4511	0.4784	0.4365	0.0	0.0	5.16429434893359	1.8833861823403988	1.0293061141777338	0.173133463495229	-1.1365167980649382	0.9832956177574772	0.04326209316028241	0.9351253552656722	0.40201945130096317	1.1183487255614344	0.009579841359799885	0.6136537280817674	0.9627201298701296	0.16986531641935496	122.5428392618254	7.71726816104625e-17	16.11253640854372	19.447000499574962	7.1730531574572645	down
SK-ES-1 Sunitinib	1	1.0	1.0	1.0	1.0223	0.9878	0.9799	1.0158	1.0335	0.9398	1.0985	1.0334	1.0979	1.0606	1.0161	1.0518	1.0485	1.0071	1.0176	0.9695	0.9561	0.984	0.9164	0.9518	0.924	0.5557	0.6117	0.5666	0.2152	0.222	0.2075	0.0183	0.0202	0.0155	0.0036	0.003	0.0036	1.0	1.0	1.0	1.0223	0.9878	0.9799	1.0158	1.0335	0.9398	1.0985	1.0334	1.0979	1.0606	1.0161	1.0518	1.0485	1.0071	1.0176	0.9695	0.9561	0.984	0.9164	0.9518	0.924	0.5557	0.6117	0.5666	0.2152	0.222	0.2075	0.0183	0.0202	0.0155	0.0036	0.003	0.0036	0.0	0.0	6.345425320178919	1.5616505862667631	1.0244506943658267	0.0001	-6.9385216289276705	0.7350242188991306	0.03265873332870973	0.99362473938535	0.023313486129012604	0.11398211988894366	0.008350306990104462	0.018234899808320777	0.7202900432900433	0.4090300107547936	1324.8083524666238	1.1982995725871911e-29	28.921434595588213	402.8814259857451	22.459222837940885	down
SK-ES-1 Talazoparib	1	1.0	1.0	1.0	1.0185	0.9334	0.9307	0.877	0.9069	0.9149	0.8404	0.8388	0.7967	0.6205	0.6311	0.5898	0.3475	0.3124	0.3293	0.1835	0.1716	0.1654	0.1114	0.1164	0.0991	0.07	0.078	0.0783	0.0564	0.0509	0.041	0.0331	0.0297	0.0298	0.0283	0.0298	0.025	1.0	1.0	1.0	1.0185	0.9334	0.9307	0.877	0.9069	0.9149	0.8404	0.8388	0.7967	0.6205	0.6311	0.5898	0.3475	0.3124	0.3293	0.1835	0.1716	0.1654	0.1114	0.1164	0.0991	0.07	0.078	0.0783	0.0564	0.0509	0.041	0.0331	0.0297	0.0298	0.0283	0.0298	0.025	0.0	0.0	8.168332647669539	1.0111458626372358	0.9796527261494506	0.04308883782249075	-4.517066244124159	0.3594598496155383	0.021589238886632795	0.99660701082611	0.023195827465284955	0.04782406159514186	0.012195874639719592	0.006927887921582061	0.378858658008658	0.370825521036054	2499.2456931595107	4.13124178066331e-33	32.3839193872226	338.7922762813727	21.525083035757945	down
