Name	N duplicates	Raw 0	Raw 1	Raw 2	Raw 3	Raw 4	Raw 5	Raw 6	Raw 7	Raw 8	Raw 9	Raw 10	Raw 11	Ratio 0	Ratio 1	Ratio 2	Ratio 3	Ratio 4	Ratio 5	Ratio 6	Ratio 7	Ratio 8	Ratio 9	Ratio 10	Ratio 11	Signal Quality	pEC50	Curve Slope	Curve Front	Curve Back	Curve Fold Change	Curve AUC	Curve RMSE	Curve R2	pEC50 Error	Curve Slope Error	Curve Front Error	Curve Back Error	Null Model	Null RMSE	Curve F_Value	Curve P_Value	Curve Log P_Value	Curve F_Value SAM Corrected	Curve Relevance Score	Curve Regulation
SK-ES-1 Lenvatinib 3	1	1	0.9714	1.0283	0.9785	0.9212	0.9446	0.9149	0.8329	0.8845	0.7679	0.6639	0.5832	1.0	0.9714	1.0283	0.9785	0.9212	0.9446	0.9149	0.8329	0.8845	0.7679	0.6639	0.5832	0.0	4.602180993233364	0.3723376715840673	0.9996152710115513	0.0001	-0.7753025104376586	0.8712286642081917	0.028282162829016796	0.9544527949890722	2.688172714594093	0.1934458234347419	0.027187096650224465	1.3105813891952192	0.8695939393939395	0.1326027496072295	62.94791616929294	5.637313971999878e-06	5.248927776336501	11.766902537744059	2.6893247016368287	down
SK-ES-1 Lestaurtinib 1	1	1	1.1281	1.0599	1.0592	1.0109	0.8823	0.5712	0.3351	0.0798	0.07	0.0542	0.0783	1.0	1.1281	1.0599	1.0592	1.0109	0.8823	0.5712	0.3351	0.0798	0.07	0.0542	0.0783	0.0	7.344431420159271	1.1474326520528324	1.0789238407520332	0.048501674184403286	-4.304694079161882	0.5723967826635803	0.035048353059354886	0.993593769325088	0.056157494232415464	0.1514104295415916	0.022589481467447766	0.027288708609787552	0.5873878787878788	0.4385140718466511	466.6270386455151	3.1533882122962378e-09	8.501222560149781	172.68918873872641	6.877829641381619	down
SK-ES-1 Lestaurtinib 2	1	1	1.0849	1.085	1.006	1.0356	0.9543	0.5409	0.3365	0.0857	0.0775	0.0565	0.0783	1.0	1.0849	1.085	1.006	1.0356	0.9543	0.5409	0.3365	0.0857	0.0775	0.0565	0.0783	0.0	7.330630614612732	1.3129858016140437	1.0645308977013113	0.06243807520634675	-3.9814243495692656	0.5748435670712688	0.040736847570789145	0.9912918188455487	0.06022540217646526	0.21112722171019108	0.024899599768999723	0.0297973430987233	0.5891515151515152	0.43712504766974347	342.42821157566215	1.0122083841213376e-08	7.994730069751443	134.38216741154335	6.470443750924815	down
SK-ES-1 Lestaurtinib 3	1	1	1.0768	1.034	1.1328	0.9665	0.8056	0.5177	0.3143	0.0935	0.0752	0.0556	0.0763	1.0	1.0768	1.034	1.1328	0.9665	0.8056	0.5177	0.3143	0.0935	0.0752	0.0556	0.0763	0.0	7.4368017751424045	1.0639778631362733	1.079015507547159	0.05337256807469026	-4.158794130256935	0.5550712431668946	0.040026656302291734	0.9913667664847392	0.06842741356966035	0.15964468730830528	0.027363709873344556	0.03139125874547136	0.5717681818181819	0.43145075681687156	345.5660627562464	9.780289277726635e-09	8.00964829962319	139.5760601809846	6.531958375923238	down
SK-ES-1 Lifirafenib 1	1	1	1.0688	1.1143	1.0616	1.0593	1.0477	1.0931	1.1497	1.0695	0.9899	0.8787	0.5872	1.0	1.0688	1.1143	1.0616	1.0593	1.0477	1.0931	1.1497	1.0695	0.9899	0.8787	0.5872	0.0	5.098162908963749	1.2457470124799945	1.0804742783384462	0.21764155559377704	-0.7643509074037196	1.0272574964250547	0.036614271074847785	0.9349525543118267	0.8246712435630942	0.864338188449487	0.01648833121253875	0.967918207141843	1.0161030303030303	0.14369097772612519	43.2039887507967	2.2297913441270614e-05	4.651735774769758	9.76628188230728	2.4299687522820945	down
SK-ES-1 Lifirafenib 2	1	1	1.0073	0.9712	1.0697	1.0536	1.1207	1.0226	0.9826	1.1228	1.1299	0.8757	0.5583	1.0	1.0073	0.9712	1.0697	1.0536	1.1207	1.0226	0.9826	1.1228	1.1299	0.8757	0.5583	0.0	5.357908796352212	3.10798984490411	1.0503461942909023	0.5283040896994905	-0.8218452905132797	1.0100345857765498	0.05366789480215867	0.8700096942538833	0.5217843374356306	9.180225526444655	0.022082489647411017	0.4292140148556255	0.9988	0.14897171431740544	20.115312340099777	0.000337078502929002	3.472268943584063	6.959097841197502	1.9803514719031754	down
SK-ES-1 Lifirafenib 3	1	1	0.9535	1.03	1.0718	1.036	1.0978	1.103	1.0493	1.0504	0.9866	0.8478	0.5717	1.0	0.9535	1.03	1.0718	1.036	1.0978	1.103	1.0493	1.0504	0.9866	0.8478	0.5717	0.0	5.196342176894263	1.4082684717255205	1.049770998967512	0.3199964567418454	-0.8046571242452426	0.9996920331515001	0.039058832161826144	0.9230921623890199	0.6480848332920311	1.067918952117897	0.01719521664244387	0.6659586809917588	0.9888212121212122	0.14095637254148924	36.07078853979438	4.2797527437345844e-05	4.368581320971301	9.412563193845003	2.379571926962336	down
SK-ES-1 Linifanib 1	1	1	1.1824	1.0944	1.1285	1.1243	1.1249	1.0307	1.0158	1.0476	1.0066	0.6824	1.0303	1.0	1.1824	1.0944	1.1285	1.1243	1.1249	1.0307	1.0158	1.0476	1.0066	0.6824	1.0303	0.0	5.9265596210165565	9.999252704597591	1.086363654406044	0.8541259629633521	-0.22747924644227155	1.0412478638783191	0.08734794914489599	0.482117175536388	48.033125524961264	17316.245690128722	0.03593044950338824	0.103671830558431	1.0393136363636362	0.12137758343989218	2.7928569346883427	0.1090259518888599	0.9624701128794884	0.7401316450908176	0.1612433312999018	
SK-ES-1 Linifanib 2	1	1	1.0268	1.0916	1.0574	1.0822	1.1043	1.0262	1.0861	1.0068	0.982	0.9865	0.9892	1.0	1.0268	1.0916	1.0574	1.0822	1.1043	1.0262	1.0861	1.0068	0.982	0.9865	0.9892	0.0	6.525755976793739	5.108475396341743	1.0649395623702838	0.9867332042572913	-0.01926803565018617	1.0399217322948753	0.029299965099762196	0.5469774153787994	0.7790523343472505	40.946090349514456	0.013570110852231297	0.02083375447752089	1.0396757575757574	0.04364096753385622	3.655424935915002	0.059184529593127345	1.2277917998712091	0.019389184862055677	-0.0	not
SK-ES-1 Linifanib 3	1	1	1.0027	1.0174	1.0505	1.1248	1.0267	1.0764	1.0246	1.0845	1.045	0.9692	1.0558	1.0	1.0027	1.0174	1.0505	1.1248	1.0267	1.0764	1.0246	1.0845	1.045	0.9692	1.0558	0.0	9.18363298146994	3.8182116167400877	1.0032654493777358	1.0507585648963957	0.0714312161693502	1.0449177059907775	0.03567274151793185	0.22912688563132544	0.8182941422159272	24.29935536954876	0.03175711432653754	0.015498138895801533	1.0425318181818182	0.04072156878009303	0.9092845405188434	0.5869827263203311	0.23137467894683766	0.12356610529264442	1.484118968325659e-06	not
SK-ES-1 Linsitinib 1	1	1	1.0814	1.0073	1.0644	1.1142	0.9915	0.9769	0.7796	0.5248	0.3423	0.3153	0.2103	1.0	1.0814	1.0073	1.0644	1.1142	0.9915	0.9769	0.7796	0.5248	0.3423	0.3153	0.2103	0.0	6.654524346662886	1.1453207472874736	1.058096460847636	0.24049712283960467	-1.995510089281804	0.7736718429530033	0.036353247720863534	0.987453584922496	0.08103607406063236	0.21246253315404945	0.020011043826076807	0.04083024768349262	0.7750954545454545	0.3246734604641286	236.29212298133285	4.086016061094542e-08	7.388699930598572	59.770449113730294	5.166292395501773	down
SK-ES-1 Linsitinib 2	1	1	1.0263	1.0697	1.0833	1.0826	1.109	0.9986	0.733	0.4442	0.3529	0.3166	0.2148	1.0	1.0263	1.0697	1.0833	1.0826	1.109	0.9986	0.733	0.4442	0.3529	0.3166	0.2148	0.0	6.8028463262227925	1.4989403849125882	1.0747838340172744	0.280866842496569	-1.8239876918866507	0.7745966445459586	0.03886360551588954	0.9867095695783434	0.06802327992314107	0.30756075496538926	0.020421840959872213	0.03337305008835507	0.7779530303030303	0.3372055494200648	222.85229229697234	5.0911145705090066e-08	7.293187129483979	53.02671072884936	4.975813435011385	down
SK-ES-1 Linsitinib 3	1	1		1.06	1.1031	1.0154	0.9951	0.9254	0.7375	0.4676	0.3266	0.2926	0.2046	1.0		1.06	1.1031	1.0154	0.9951	0.9254	0.7375	0.4676	0.3266	0.2926	0.2046	0.0	6.744702742179432	1.0543372580870014	1.0589337750343022	0.22364466800314337	-2.085835871995171	0.7184351499570896	0.029584752820524172	0.9920368613890297	0.07102657728418181	0.16169005641445228	0.019747369595711523	0.03456797805657438	0.7250466666666665	0.331821581753164	343.1942066106803	5.456084936714354e-08	7.263118877490281	77.63404052626643	5.105363927171547	down
SK-ES-1 Lorlatinib 1	1	1	1.0686	0.9841	1.0637	1.0117	1.059	1.0043	1.0253	1.004	1.0178	0.8863	0.6375	1.0	1.0686	0.9841	1.0637	1.0117	1.059	1.0043	1.0253	1.004	1.0178	0.8863	0.6375	0.0	5.230373926514145	1.8126242132086494	1.0270726609211898	0.4884466493350451	-0.6496907148096537	0.9922964509421692	0.025898745845466555	0.9474788001761265	0.46966937609608256	1.4704524207707617	0.01101014302016678	0.4128155637706315	0.9828439393939395	0.11303969943273055	54.151255492095004	9.79154501224351e-06	5.009148775270293	8.99819500209998	2.3185192911002597	down
SK-ES-1 Lorlatinib 2	1	1	0.9997	0.9842	1.0758	1.0993	0.9712	1.029	1.0235	1.0402	0.9469	0.8758	0.54	1.0	0.9997	0.9842	1.0758	1.0993	0.9712	1.029	1.0235	1.0402	0.9469	0.8758	0.54	0.0	4.96110439137185	1.315791526971388	1.0264354296635885	0.0001	-0.8797294135053013	0.9812665898757038	0.03693476276108437	0.9304077952913172	1.3221529908451766	1.17096677226004	0.016412380114439722	2.1404003484506506	0.9693015151515152	0.1400612066864244	40.14061722794793	2.910383561998352e-05	4.536049771192071	10.843899905731922	2.574690385220483	down
SK-ES-1 Lorlatinib 3	1	1	0.9989	1.1251	1.0352	1.0464	0.9946	0.9891	1.0197	1.0422	1.0359	0.9078	0.5357	1.0	0.9989	1.1251	1.0352	1.0464	0.9946	0.9891	1.0197	1.0422	1.0359	0.9078	0.5357	0.0	5.234703096899294	2.4692007810424754	1.0315444092880859	0.4052313034744319	-0.9003041943024669	0.9953259434372075	0.035001925515617795	0.9389153736889522	0.7347822905012616	4.3559669581188825	0.014532069130587461	0.8549938076762106	0.9825606060606061	0.14170906348252602	46.173671763150566	1.7513958494354815e-05	4.756615683844628	11.91782688269965	2.707336068147939	down
SK-ES-1 Losmapimod 1	1	1	1.1138	1.1267	1.1778	1.0613	1.0789	1.0336	1.0357	1.0294	0.9928	0.9508	0.9315	1.0	1.1138	1.1267	1.1778	1.0613	1.0789	1.0336	1.0357	1.0294	0.9928	0.9508	0.9315	0.0	6.392604261236588	0.4969145058809129	1.116535315844547	0.9006005006682695	-0.0937663866186431	1.0469882775512251	0.04283077812238263	0.6166173188391266	1.6759982816912633	0.6199711602201534	0.03825950771584154	0.17724251101041397	1.0477045454545455	0.06925438301014385	4.843390805896783	0.028973649990264236	1.5379967905822347	0.30101866068354355	0.016999501353560223	not
SK-ES-1 Losmapimod 2	1	1	1.0937	1.1308	1.0583	1.1661	1.1051	1.0548	1.0056	0.9932	0.9137	0.863	0.8528	1.0	1.0937	1.1308	1.0583	1.1661	1.1051	1.0548	1.0056	0.9932	0.9137	0.863	0.8528	0.0	6.407404048584066	0.8426290260751055	1.1044144044496074	0.833544113932129	-0.23426520836290796	1.0226805626743036	0.04067933256073636	0.8261191645768358	0.4648226090386889	0.6033939180606309	0.024392088659963992	0.0799302998592191	1.0223651515151515	0.09758946970987842	14.265514857237992	0.001084313851135749	2.9648449944690873	1.5150909372300736	0.4875756922077006	not
SK-ES-1 Losmapimod 3	1	1	1.0243	1.096	1.0465	1.0941	1.0318	0.9854	0.9958	0.9571	0.9966	0.9308	0.8532	1.0	1.0243	1.096	1.0465	1.0941	1.0318	0.9854	0.9958	0.9571	0.9966	0.9308	0.8532	0.0	3.0527149539562197	0.3349466717747448	1.0603592697025632	0.0001	-0.2055131086302345	1.0040186727391347	0.03362782645268119	0.7299252184451834	19.7670353442184	0.5125364735643737	0.033506283183222685	11.500418388318089	1.0029106060606061	0.06473701508866112	8.118059701697053	0.006593493495679821	2.1808844178965496	1.0513995579115405	0.29180278289428757	not
SK-ES-1 Lucitanib 1	1	1	1.1039	1.1539	1.0879	1.0671	1.0372	1.0914	0.9535	1.0637	1.0029	0.8431	0.5725	1.0	1.1039	1.1539	1.0879	1.0671	1.0372	1.0914	0.9535	1.0637	1.0029	0.8431	0.5725	0.0	4.938686235942463	1.0201930031766402	1.0733989263528363	0.0001	-0.7975387138048934	1.0136502348166252	0.04799298850549867	0.8976320171072891	1.6127355685849902	0.88297583938919	0.022714666787222497	2.1486004482207433	1.0028212121212121	0.15007608413988607	26.335172420377646	0.00013141019354805575	3.8813709450504774	7.902378293252352	2.1453455463711384	down
SK-ES-1 Lucitanib 2	1	1	1.0768	1.0964	1.1357	1.1431	1.0321	1.1098	1.0226	1.1198	0.9708	0.8896	0.5079	1.0	1.0768	1.0964	1.1357	1.1431	1.0321	1.1098	1.0226	1.1198	0.9708	0.8896	0.5079	0.0	5.03258943202028	1.2507356167130244	1.08792431588234	0.0001	-0.9475662816442406	1.0292267119028722	0.04724394521696805	0.920362850485068	1.1189842536859562	1.0448498505014114	0.02123186192459063	1.7361269993616013	1.0158015151515152	0.16756251012764006	34.7383280515204	4.8997282940310164e-05	4.309828002354083	10.745375160182496	2.56197148232755	down
SK-ES-1 Lucitanib 3	1	1	1.0438	1.1136	1.0552	1.1166	0.9551	1.0164	1.0298	1.0351	1.0689	0.8634	0.5115	1.0	1.0438	1.1136	1.0552	1.1166	0.9551	1.0164	1.0298	1.0351	1.0689	0.8634	0.5115	0.0	5.30758451870058	2.4206050970428383	1.04667636908691	0.4183164902991469	-0.9595902104904892	1.0022401382649313	0.04367755376641146	0.9223666008894527	0.43822934038140854	3.4146990186571142	0.018156133583099317	0.4711558103686957	0.9894106060606059	0.15684891514829039	35.687233899053794	4.4475120853666765e-05	4.351882863120164	11.030416573906873	2.5985041557727904	down
SK-ES-1 Masitinib 1	1	1	1.0211	0.9934	1.0142	1.0524	1.0157	1.0317	1.0492	0.9275	0.8151	0.5214	0.1513	1.0	1.0211	0.9934	1.0142	1.0524	1.0157	1.0317	1.0492	0.9275	0.8151	0.5214	0.1513	0.0	5.499339436349412	1.3036291686855115	1.0218391978074521	0.0001	-2.4214944479367033	0.9004815213787859	0.02506128554966279	0.9909296760798424	0.10837951272425438	0.2379688466764054	0.011333265465209042	0.12544236036532294	0.884630303030303	0.2631497951854655	327.76582960810623	1.1935235656659063e-08	7.92316900159428	85.38863580098324	5.737717712193684	down
SK-ES-1 Masitinib 2	1	1	1.0046	0.9803	0.9622	1.0447	0.9507	1.001	0.986	0.9819	0.857	0.5191	0.1273	1.0	1.0046	0.9803	0.9622	1.0447	0.9507	1.001	0.986	0.9819	0.857	0.5191	0.1273	0.0	5.46307835598811	1.6396043925629835	0.9913636443565004	0.0001	-2.765426464976218	0.8862868961507567	0.023375665757597263	0.9919119070759409	0.0734108367322126	0.29559007774262724	0.010103098827519964	0.09737195770995694	0.8690439393939394	0.259923252000798	367.9228099656267	7.723373774088092e-09	8.112192946892053	103.011703481587	6.040181995817643	down
SK-ES-1 Masitinib 3	1	1	0.9856	0.9789	1.0202	1.0703	0.9752	1.003	0.9699	0.8815	0.7798	0.5221	0.1342	1.0	0.9856	0.9789	1.0202	1.0703	0.9752	1.003	0.9699	0.8815	0.7798	0.5221	0.1342	0.0	5.512691969609828	1.199442598513484	0.999946992233305	0.0001	-2.3557525547646625	0.875979049113011	0.03509806711902523	0.9818186289643117	0.17676869197167738	0.3151279110826902	0.01622617343695318	0.18844959635659833	0.8606727272727273	0.2602981589968223	162.00497832872549	1.6827708321051916e-07	6.77397502432651	56.50899886349817	5.0769211871891216	down
SK-ES-1 Midostaurin 1	1	1	1.034	1.0173	0.9162	1.0236	0.9904	0.9221	0.9234	0.2586	0.0634	0.052	0.0549	1.0	1.034	1.0173	0.9162	1.0236	0.9904	0.9221	0.9234	0.2586	0.0634	0.052	0.0549	0.0	6.610124729014147	3.088671036732993	0.986018854712892	0.05939087278141476	-4.073375528332928	0.6732036673483787	0.03519404279040313	0.9928254269284396	0.038902771547213964	0.5371256165816131	0.016472222925059714	0.025707237460443143	0.6734318181818182	0.41575511817068944	415.6567983674824	4.877243929038012e-09	8.311825523189244	154.13963306658272	6.69309823206999	down
SK-ES-1 Midostaurin 2	1	1	0.9933	0.9962	1.0133	0.9999	1.0452	1.0393	0.8477	0.2995	0.0652	0.054	0.0658	1.0	0.9933	0.9962	1.0133	0.9999	1.0452	1.0393	0.8477	0.2995	0.0652	0.054	0.0658	0.0	6.629337952353801	2.3749688976785497	1.0146660133700365	0.05834564782576991	-4.0960425166748715	0.6879701371355409	0.018669688398538532	0.9979995035235186	0.020843417485571735	0.1948571775794798	0.008889712030034545	0.014305834660484322	0.6887469696969697	0.4176134741867341	1498.0533251093261	3.849043204334487e-11	10.414647214055123	306.0783289269959	7.811261186493107	down
SK-ES-1 Midostaurin 3	1	1	0.9539	0.8924	0.8642	0.9303	0.9246	0.9357	0.9243	0.24	0.064	0.0568	0.0626	1.0	0.9539	0.8924	0.8642	0.9303	0.9246	0.9357	0.9243	0.24	0.064	0.0568	0.0626	0.0	6.596926284382164	3.8208333673792625	0.9246536135944221	0.0681592042877931	-3.874933348875227	0.6378847984271675	0.0346125258841165	0.9921806416165541	0.04572840106001664	0.8960205595704295	0.016095236180089352	0.024806019807471297	0.6375196969696969	0.3917738519797376	381.3488278987368	6.747835039181614e-09	8.170835542924769	140.65761950806407	6.544483526487761	down
SK-ES-1 Momelotinib 1	1	1	1.0871	1.0818	0.9442	1.0228	0.9315	0.9433	0.9625	0.8103	0.5438	0.5271	0.3342	1.0	1.0871	1.0818	0.9442	1.0228	0.9315	0.9433	0.9625	0.8103	0.5438	0.5271	0.3342	0.0	5.997148304187406	0.7940588865457607	1.0227370069681476	0.2527398495762184	-1.4746904056482855	0.8486263855130616	0.05330889345762587	0.9487050011802575	0.3534804460464413	0.324103600735839	0.03081433961444835	0.1903588468310595	0.8440954545454545	0.23542812778849195	55.51114769474948	8.941730113225897e-06	5.048578442509318	20.434432269424207	3.4959245820492724	down
SK-ES-1 Momelotinib 2	1	1	1.062	1.0149	1.0079	0.9639	0.9329	0.9352	0.8803	0.7668	0.5682	0.4918	0.2918	1.0	1.062	1.0149	1.0079	0.9639	0.9329	0.9352	0.8803	0.7668	0.5682	0.4918	0.2918	0.0	5.644858830286664	0.560115461605519	1.0220204088016571	0.0001	-1.689485274452272	0.8246279064318388	0.027360268760404944	0.9865339038102043	0.42038483521521924	0.13045673934521576	0.01956073186974729	0.25442202630623356	0.8203090909090909	0.23585226309469037	219.9259530824761	5.350150013730828e-08	7.271634040554076	48.65010983210839	4.8392358668195214	down
SK-ES-1 Momelotinib 3	1	1	1.0434	1.0606	1.079	1.0578	1.0706	0.9796	0.8987	0.7664	0.6137	0.5277	0.3695	1.0	1.0434	1.0606	1.079	1.0578	1.0706	0.9796	0.8987	0.7664	0.6137	0.5277	0.3695	0.0	6.149348416453469	0.7407685454443947	1.0682582284937803	0.30518772478689155	-1.324213653263235	0.8722156099434295	0.028836387166326676	0.9848663150219211	0.1857448112319286	0.15745955852749463	0.017832024176967	0.09173931531783587	0.869531818181818	0.23442164151885955	195.25993728133466	8.360320369513123e-08	7.077777079971767	35.242067537999986	4.3322871680091275	down
SK-ES-1 Motesanib 1	1	1	1.0009	0.8976	0.9481	0.9094	0.9139	0.9322	0.9506	0.9403	0.9616	0.9206	0.7189	1.0	1.0009	0.8976	0.9481	0.9094	0.9139	0.9322	0.9506	0.9403	0.9616	0.9206	0.7189	0.0	5.240319955433821	4.524132618164185	0.9401504913624424	0.7008466524557464	-0.4760530542147464	0.9277141594128064	0.030849313155227615	0.8024578648651755	16.017563016965195	259.5863886772559	0.01261388145988864	5.6189383718505255	0.9218909090909091	0.06945830888780491	12.208229828289483	0.0018136333281742489	2.741450512009696	3.238264210921924	1.1043405197496714	not
SK-ES-1 Motesanib 2	1	1	0.9282	0.9584	0.9671	0.8873	0.906	0.9972	1.0325	0.9341	0.9941	0.9784	0.7938	1.0	0.9282	0.9584	0.9671	0.8873	0.906	0.9972	1.0325	0.9341	0.9941	0.9784	0.7938	0.0	5.227916917631829	10.0	0.9599090924462401	0.7928781002628484	-0.3332401800514856	0.9519194030400923	0.040519746628001924	0.567920118038325	131717.00387615073	5231763.564967201	0.016542179662544704	5048.549163517987	0.9475848484848486	0.0616452157799639	3.9436299360989024	0.04916967629748664	1.3083026508247069	1.2665625438744168	0.3835140196477911	not
SK-ES-1 Motesanib 3	1	1	0.8975	0.84	0.9415	0.875	0.9026	0.8855	0.9401	0.8635	0.9073	0.8721	0.7467	1.0	0.8975	0.84	0.9415	0.875	0.9026	0.8855	0.9401	0.8635	0.9073	0.8721	0.7467	0.0	5.239799492010173	3.208494001968998	0.8983370157934178	0.7209411466161991	-0.4213519869895067	0.8886273702643082	0.04019032785081923	0.539305471565769	5.685440634244624	54.43336669308388	0.016521672931806775	1.8591309253593749	0.8846454545454545	0.05939668855727774	3.552433517321001	0.06337207910095348	1.1981020443776882	1.434077539519399	0.45397840596263717	
SK-ES-1 Nemiralisib 1	1	1	0.9614	0.9487	0.9774	0.9619	0.969	0.9914	0.9625	1.0177	0.9349	0.7511	0.1742	1.0	0.9614	0.9487	0.9774	0.9619	0.969	0.9914	0.9625	1.0177	0.9349	0.7511	0.1742	0.0	5.265897188198472	2.355578528794092	0.9724763302327427	0.0001	-2.4264521083868282	0.9102910299493007	0.019980145088648437	0.9920837364216771	0.18638806210937844	1.1469452208862965	0.008317540097185595	0.320360187767262	0.8903878787878787	0.22458151878831709	376.0286237826994	7.114635870531677e-09	8.147847322349273	91.67213673860137	5.852047908366247	down
SK-ES-1 Nemiralisib 2	1	1	0.9067	0.8908	0.9089	0.8931	0.9277	0.9115	0.9619	0.9077	0.8887	0.7394	0.0939	1.0	0.9067	0.8908	0.9089	0.8931	0.9277	0.9115	0.9619	0.9077	0.8887	0.7394	0.0939	0.0	5.27735748152314	3.0605723044271	0.913593589023642	0.0001	-3.140238437547642	0.8568727512831505	0.0312923743456926	0.9816796718203514	0.47080442756099317	5.011929079607009	0.012880886649639788	0.7402250212433299	0.836078787878788	0.23119162188704453	160.752675359539	1.7323622713949098e-07	6.761361283210162	69.76090905756278	5.413244765093608	down
SK-ES-1 Nemiralisib 3	1	1		0.9054	0.9492	0.9422	1.0596	0.9667	1.0068	0.9576	0.969	0.7905	0.0734	1.0		0.9054	0.9492	0.9422	1.0596	0.9667	1.0068	0.9576	0.969	0.7905	0.0734	0.0	5.283186805656121	3.3527243844344414	0.9704873914839656	0.0001	-3.349495663962415	0.903349639081452	0.03864788379020435	0.9781450921105141	0.693181715372966	8.908061009988005	0.01724242493818139	1.0953984055414936	0.8790600000000002	0.26146582804711527	123.11678270303571	1.6953179760235235e-06	5.770748832988377	61.81910470318516	4.7789471554888205	down
SK-ES-1 Neratinib 1	1	1	1.0725	1.071	1.0516	1.0193	1.0862	0.9712	0.7798	0.4296	0.2918	0.2294	0.0016	1.0	1.0725	1.071	1.0516	1.0193	1.0862	0.9712	0.7798	0.4296	0.2918	0.2294	0.0016	0.0	6.569968103678488	1.0579890614967675	1.0676667930355086	0.08144502119661733	-3.286144892685271	0.7412395969122874	0.051784245124382004	0.9815019968323603	0.10756165287009309	0.23791070171778875	0.028855203400215856	0.06683856910937311	0.7416651515151516	0.3808445500002881	159.2637263913523	1.7937547650166904e-07	6.746236932239587	71.4772344073098	5.452174288632868	down
SK-ES-1 Neratinib 2	1	1	1.0592	0.9939	1.0478	1.0366	1.0296	1.0023	0.8143	0.3917	0.3106	0.2439	0.0023	1.0	1.0592	0.9939	1.0478	1.0366	1.0296	1.0023	0.8143	0.3917	0.3106	0.2439	0.0023	0.0	6.590697188811343	1.276437158712201	1.0415394423329372	0.12408999438004446	-2.915230974759238	0.7349584366080935	0.059866644793493566	0.9742565076141081	0.10807586879651539	0.3505978201680714	0.03151163336477372	0.06421629325605922	0.735328787878788	0.37323132429473627	113.60242654799318	6.333493229778111e-07	6.1983566893562445	52.63838044790689	4.964143254717698	down
SK-ES-1 Neratinib 3	1	1	1.0103	0.9959	1.0095	0.9774	0.9279	0.9169	0.7967	0.3691	0.2904	0.2322	0.0017	1.0	1.0103	0.9959	1.0095	0.9774	0.9279	0.9169	0.7967	0.3691	0.2904	0.2322	0.0017	0.0	6.557784139632392	1.0659309657567073	1.0003143963537373	0.08332086656999381	-3.2802461317284197	0.6991511040491561	0.055472170429537206	0.9759796940571848	0.12336531451508377	0.2766754847617016	0.030752271177594857	0.07176909884473208	0.6993333333333334	0.358099325141317	122.01955323950006	4.85238118071827e-07	6.314045090291003	59.50018771044143	5.15906838516363	down
SK-ES-1 Netarsudil 1	1	1	1.0309	1.0556	1.0622	1.0354	1.058	1.0683	1.0433	1.0774	1.0259	0.7834	0.0127	1.0	1.0309	1.0556	1.0622	1.0354	1.058	1.0683	1.0433	1.0774	1.0259	0.7834	0.0127	0.0	5.335074860973401	3.290986731904104	1.0478824712420967	0.0001	-3.7035683045454877	0.9720701653276671	0.02691050601618431	0.9913179013877355	0.204273738948552	3.450438791353167	0.011055861126447597	0.32489682360070454	0.9465909090909091	0.2889432242241871	342.8617667567773	1.0073969012904709e-08	7.996799389347395	127.2532652503602	6.3820802930223595	down
SK-ES-1 Netarsudil 2	1	1	0.9987	0.9816	0.9761	1.0868	1.0175	1.0249	1.0359	1.0431	1.049	0.6985	0.0119	1.0	0.9987	0.9816	0.9761	1.0868	1.0175	1.0249	1.0359	1.0431	1.049	0.6985	0.0119	0.0	5.366529727876397	3.0936700784789424	1.0218595639551278	0.0001	-3.8359646526344418	0.9412076035881376	0.03516699527279199	0.984943813337428	0.15364369770845607	2.84233955183414	0.01447204651881784	0.24900801852109053	0.9171727272727273	0.28668264021099554	196.36711280263688	8.184901897986839e-08	7.086986521556659	91.0362095778795	5.840831917454094	down
SK-ES-1 Netarsudil 3	1	1	0.9933	0.9611	1.0717	1.0106	1.0175	1.0262	1.01	1.0089	1.0324	0.8023	0.0125	1.0	0.9933	0.9611	1.0717	1.0106	1.0175	1.0262	1.01	1.0089	1.0324	0.8023	0.0125	0.0	5.311190065493817	3.6937548426107765	1.0119634434558233	0.0001	-3.898056249520123	0.9442360386507022	0.02973751317368038	0.9885990592430588	0.4752915269306544	8.421586352954748	0.01218865648972991	0.676210279244789	0.919290909090909	0.27859588171743915	260.30635699665476	2.840116946081723e-08	7.5466637768570815	111.05107514852611	6.161619627812553	down
SK-ES-1 Nilotinib 1	1	1	0.9821	1.0095	0.9368	0.9636	0.9219	0.9752	1.0239	0.9332	0.7539	0.5436	0.4579	1.0	0.9821	1.0095	0.9368	0.9636	0.9219	0.9752	1.0239	0.9332	0.7539	0.5436	0.4579	0.0	5.866673287472073	1.8091278938955857	0.9743025732497762	0.45379460176146424	-1.0969594225410968	0.8790221802763325	0.028228504291262446	0.9756759490685375	0.0840347498943865	0.5372006677220559	0.012452232442642392	0.04599397415953506	0.8722666666666666	0.18101909199492375	120.36565935738776	5.105677004467414e-07	6.291946663016773	23.090501663335534	3.6806502321818773	down
